Filled container:
Container contains 10000 elements.
1: It is Fish : name = Imahd, weight = 999107, value = 0.000483, place = OCEAN
1258: It is Bird : name = Cwvfn, weight = 872171, value = 0.000592, fly away = TRUE
1259: It is Bird : name = Kprpf, weight = 870420, value = 0.000592, fly away = TRUE
1260: It is Fish : name = Ohnhe, weight = 841666, value = 0.000592, place = OCEAN
1261: It is Bird : name = Wydqv, weight = 910539, value = 0.000592, fly away = TRUE
1262: It is Bird : name = Vqncc, weight = 856401, value = 0.000592, fly away = TRUE
1263: It is Fish : name = Thrqz, weight = 907061, value = 0.000592, place = OCEAN
1264: It is Fish : name = Dcrbd, weight = 809090, value = 0.000592, place = RIVER
1265: It is Bird : name = Cpvab, weight = 831012, value = 0.000592, fly away = TRUE
1266: It is Bird : name = Qzqqn, weight = 910362, value = 0.000592, fly away = FALSE
1267: It is Beast: name = Qekyj, weight = 871515, value = 0.000592, type = PREDATOR
1268: It is Fish : name = Khxax, weight = 871479, value = 0.000592, place = OCEAN
1269: It is Beast: name = Qllhy, weight = 881542, value = 0.000592, type = PREDATOR
1270: It is Fish : name = Fojqx, weight = 878094, value = 0.000592, place = RIVER
1271: It is Bird : name = Aqkqz, weight = 878084, value = 0.000592, fly away = TRUE
1272: It is Fish : name = Qwkbn, weight = 869422, value = 0.000592, place = OCEAN
1273: It is Beast: name = Fpkiy, weight = 869335, value = 0.000592, type = HERBIVORES
1274: It is Fish : name = Pfucu, weight = 869290, value = 0.000592, place = OCEAN
1275: It is Bird : name = Qsyzu, weight = 938484, value = 0.000592, fly away = TRUE
1276: It is Beast: name = Xsumj, weight = 902964, value = 0.000592, type = INSECTIVORES
1277: It is Bird : name = Nyypz, weight = 934916, value = 0.000593, fly away = TRUE
1278: It is Fish : name = Rjunp, weight = 888985, value = 0.000593, place = LAKE
1279: It is Fish : name = Pjjws, weight = 887289, value = 0.000593, place = SEA
1280: It is Bird : name = Kkytr, weight = 898930, value = 0.000593, fly away = TRUE
1281: It is Fish : name = Aicya, weight = 821204, value = 0.000593, place = LAKE
1282: It is Beast: name = Cwtki, weight = 866628, value = 0.000593, type = PREDATOR
1283: It is Bird : name = Jdkmq, weight = 848078, value = 0.000593, fly away = TRUE
1284: It is Beast: name = Pskwq, weight = 900303, value = 0.000593, type = INSECTIVORES
1285: It is Beast: name = Pnwth, weight = 891766, value = 0.000593, type = PREDATOR
1286: It is Fish : name = Xayuk, weight = 893422, value = 0.000593, place = SEA
1287: It is Fish : name = Itamj, weight = 844530, value = 0.000593, place = LAKE
1288: It is Beast: name = Jxaqq, weight = 871484, value = 0.000593, type = INSECTIVORES
1289: It is Beast: name = Fxgks, weight = 868106, value = 0.000593, type = INSECTIVORES
1290: It is Beast: name = Ucfxo, weight = 871376, value = 0.000593, type = HERBIVORES
1291: It is Fish : name = Wuprb, weight = 889880, value = 0.000593, place = RIVER
1292: It is Beast: name = Fxtgl, weight = 871297, value = 0.000593, type = INSECTIVORES
1293: It is Bird : name = Rbwib, weight = 845885, value = 0.000593, fly away = TRUE
1294: It is Fish : name = Hfefw, weight = 835624, value = 0.000594, place = RIVER
1295: It is Beast: name = Kmomk, weight = 860802, value = 0.000594, type = PREDATOR
1296: It is Fish : name = Jxrur, weight = 907691, value = 0.000594, place = LAKE
1297: It is Bird : name = Crnzl, weight = 877362, value = 0.000594, fly away = TRUE
1298: It is Beast: name = Odoye, weight = 862025, value = 0.000594, type = PREDATOR
1299: It is Beast: name = Wyhhn, weight = 885520, value = 0.000594, type = PREDATOR
1300: It is Fish : name = Gxexu, weight = 890557, value = 0.000594, place = SEA
1301: It is Beast: name = Zkekn, weight = 866905, value = 0.000594, type = INSECTIVORES
1302: It is Fish : name = Ldpuy, weight = 885412, value = 0.000594, place = LAKE
1303: It is Fish : name = Ymybk, weight = 882044, value = 0.000594, place = OCEAN
1304: It is Beast: name = Pgerr, weight = 861790, value = 0.000594, type = PREDATOR
1305: It is Beast: name = Miwjl, weight = 866771, value = 0.000594, type = PREDATOR
1306: It is Beast: name = Bvzmx, weight = 900432, value = 0.000594, type = PREDATOR
1307: It is Fish : name = Dblsq, weight = 844843, value = 0.000594, place = OCEAN
1308: It is Beast: name = Tislm, weight = 876783, value = 0.000594, type = PREDATOR
1309: It is Bird : name = Ldavy, weight = 861562, value = 0.000594, fly away = FALSE
1310: It is Bird : name = Szxzk, weight = 932048, value = 0.000594, fly away = TRUE
1311: It is Beast: name = Uregl, weight = 859580, value = 0.000594, type = INSECTIVORES
1312: It is Fish : name = Bdmnw, weight = 847742, value = 0.000595, place = OCEAN
1313: It is Bird : name = Mgdok, weight = 837600, value = 0.000595, fly away = FALSE
1314: It is Beast: name = Gqxzm, weight = 899637, value = 0.000595, type = INSECTIVORES
1315: It is Fish : name = Sptks, weight = 896253, value = 0.000595, place = RIVER
1316: It is Bird : name = Wkppa, weight = 865816, value = 0.000595, fly away = TRUE
1317: It is Bird : name = Bfgjf, weight = 805228, value = 0.000595, fly away = FALSE
1318: It is Fish : name = Mmxaq, weight = 867360, value = 0.000595, place = LAKE
1319: It is Bird : name = Uvqbq, weight = 885747, value = 0.000595, fly away = TRUE
1320: It is Bird : name = Kabva, weight = 815069, value = 0.000595, fly away = TRUE
1321: It is Beast: name = Fviun, weight = 873876, value = 0.000595, type = INSECTIVORES
1322: It is Fish : name = Urfxr, weight = 899062, value = 0.000595, place = RIVER
1323: It is Beast: name = Ahlsx, weight = 860380, value = 0.000595, type = HERBIVORES
1324: It is Bird : name = Gqgxx, weight = 885553, value = 0.000595, fly away = TRUE
1325: It is Beast: name = Vzswn, weight = 926362, value = 0.000596, type = INSECTIVORES
1326: It is Fish : name = Xllsy, weight = 906203, value = 0.000596, place = RIVER
1327: It is Bird : name = Rpxfe, weight = 867590, value = 0.000596, fly away = TRUE
1328: It is Bird : name = Ybbwo, weight = 864166, value = 0.000596, fly away = TRUE
1329: It is Bird : name = Rvtcp, weight = 884268, value = 0.000596, fly away = FALSE
1330: It is Beast: name = Sjtwa, weight = 874113, value = 0.000596, type = PREDATOR
1331: It is Bird : name = Rdqkb, weight = 838794, value = 0.000596, fly away = FALSE
1332: It is Fish : name = Golkf, weight = 836973, value = 0.000596, place = OCEAN
1333: It is Bird : name = Shffu, weight = 852010, value = 0.000596, fly away = TRUE
1334: It is Bird : name = Hnnsr, weight = 873792, value = 0.000596, fly away = TRUE
1335: It is Beast: name = Fwjvy, weight = 895588, value = 0.000596, type = PREDATOR
1336: It is Bird : name = Dbptb, weight = 825144, value = 0.000596, fly away = FALSE
1337: It is Beast: name = Xcvwt, weight = 905569, value = 0.000596, type = INSECTIVORES
1338: It is Beast: name = Zfvyq, weight = 912270, value = 0.000596, type = INSECTIVORES
1339: It is Bird : name = Khvfa, weight = 831687, value = 0.000596, fly away = FALSE
1340: It is Bird : name = Uwgsq, weight = 896975, value = 0.000596, fly away = FALSE
1341: It is Fish : name = Sfvsj, weight = 878182, value = 0.000597, place = SEA
1342: It is Beast: name = Yoejh, weight = 856366, value = 0.000597, type = HERBIVORES
1343: It is Beast: name = Ffmfb, weight = 806067, value = 0.000597, type = INSECTIVORES
1344: It is Bird : name = Hkhcm, weight = 822771, value = 0.000597, fly away = FALSE
1345: It is Fish : name = Vfvgc, weight = 851172, value = 0.000597, place = RIVER
1346: It is Fish : name = Rzsmj, weight = 894547, value = 0.000597, place = OCEAN
1347: It is Fish : name = Nqbiu, weight = 855749, value = 0.000597, place = LAKE
1348: It is Beast: name = Kvdjy, weight = 870801, value = 0.000597, type = INSECTIVORES
1349: It is Bird : name = Adtvl, weight = 848765, value = 0.000597, fly away = TRUE
1350: It is Beast: name = Ipyif, weight = 858713, value = 0.000597, type = PREDATOR
1351: It is Bird : name = Jraac, weight = 805057, value = 0.000597, fly away = FALSE
1352: It is Beast: name = Xcxir, weight = 880302, value = 0.000598, type = INSECTIVORES
1353: It is Fish : name = Xhaci, weight = 824972, value = 0.000598, place = RIVER
1354: It is Fish : name = Auzfz, weight = 883158, value = 0.000598, place = LAKE
1355: It is Bird : name = Rowot, weight = 901527, value = 0.000598, fly away = FALSE
1356: It is Bird : name = Hzsen, weight = 869745, value = 0.000598, fly away = FALSE
1357: It is Fish : name = Teano, weight = 841229, value = 0.000598, place = LAKE
1358: It is Bird : name = Gougq, weight = 861134, value = 0.000598, fly away = FALSE
1359: It is Bird : name = Wjteh, weight = 859436, value = 0.000598, fly away = TRUE
1360: It is Fish : name = Nrsew, weight = 881148, value = 0.000598, place = LAKE
1361: It is Beast: name = Gawds, weight = 839341, value = 0.000598, type = INSECTIVORES
1362: It is Bird : name = Dtlrs, weight = 871037, value = 0.000598, fly away = TRUE
1363: It is Bird : name = Thzxd, weight = 886064, value = 0.000598, fly away = TRUE
1364: It is Fish : name = Gmvku, weight = 872665, value = 0.000598, place = RIVER
1365: It is Bird : name = Cwxxa, weight = 874333, value = 0.000598, fly away = FALSE
1366: It is Fish : name = Bpzib, weight = 840896, value = 0.000598, place = LAKE
1367: It is Bird : name = Ktwlm, weight = 880965, value = 0.000598, fly away = TRUE
1368: It is Bird : name = Gdpsg, weight = 837410, value = 0.000598, fly away = FALSE
1369: It is Bird : name = Wwewl, weight = 892524, value = 0.000598, fly away = TRUE
1370: It is Fish : name = Fxdje, weight = 830581, value = 0.000598, place = OCEAN
1371: It is Bird : name = Oektf, weight = 843935, value = 0.000598, fly away = FALSE
1372: It is Fish : name = Vguce, weight = 845559, value = 0.000598, place = RIVER
1373: It is Beast: name = Kprxq, weight = 892211, value = 0.000599, type = PREDATOR
1374: It is Bird : name = Sjuwy, weight = 912192, value = 0.000599, fly away = TRUE
1375: It is Bird : name = Qkdcp, weight = 833662, value = 0.000599, fly away = FALSE
1376: It is Beast: name = Hpfmk, weight = 838607, value = 0.000599, type = INSECTIVORES
1377: It is Fish : name = Gnpmn, weight = 855291, value = 0.000599, place = SEA
1378: It is Beast: name = Ogaex, weight = 835174, value = 0.000599, type = HERBIVORES
1379: It is Bird : name = Lbzce, weight = 828414, value = 0.000599, fly away = TRUE
1380: It is Bird : name = Mdwap, weight = 843403, value = 0.000599, fly away = FALSE
1381: It is Fish : name = Syacz, weight = 871721, value = 0.000599, place = SEA
1382: It is Bird : name = Kytnc, weight = 869975, value = 0.000599, fly away = FALSE
1383: It is Beast: name = Lgmtj, weight = 851558, value = 0.000599, type = INSECTIVORES
1384: It is Fish : name = Zyaqf, weight = 873260, value = 0.000599, place = LAKE
1385: It is Beast: name = Ttnsh, weight = 883189, value = 0.000599, type = INSECTIVORES
1386: It is Bird : name = Cdodg, weight = 802935, value = 0.000599, fly away = FALSE
1387: It is Bird : name = Nkgin, weight = 839627, value = 0.000599, fly away = FALSE
1388: It is Fish : name = Pvoph, weight = 876325, value = 0.000599, place = OCEAN
1389: It is Fish : name = Kwhhl, weight = 851263, value = 0.000599, place = LAKE
1390: It is Fish : name = Bhxqz, weight = 876126, value = 0.000599, place = OCEAN
1391: It is Bird : name = Pntin, weight = 869363, value = 0.000599, fly away = FALSE
1392: It is Beast: name = Pkymc, weight = 860889, value = 0.000599, type = PREDATOR
1393: It is Bird : name = Fpcul, weight = 843972, value = 0.000600, fly away = FALSE
1394: It is Beast: name = Xlqgi, weight = 862067, value = 0.000600, type = PREDATOR
1395: It is Beast: name = Tjwce, weight = 848445, value = 0.000600, type = HERBIVORES
1396: It is Fish : name = Dttts, weight = 885099, value = 0.000600, place = LAKE
1397: It is Beast: name = Qtpug, weight = 881533, value = 0.000600, type = INSECTIVORES
1398: It is Bird : name = Moyom, weight = 881514, value = 0.000600, fly away = FALSE
1399: It is Bird : name = Oedsh, weight = 831487, value = 0.000600, fly away = FALSE
1400: It is Bird : name = Kbhjt, weight = 831422, value = 0.000600, fly away = TRUE
1401: It is Bird : name = Fqhak, weight = 818020, value = 0.000600, fly away = TRUE
1402: It is Bird : name = Ohoru, weight = 874516, value = 0.000600, fly away = FALSE
1403: It is Bird : name = Vbuth, weight = 867715, value = 0.000600, fly away = TRUE
1404: It is Fish : name = Uhmtj, weight = 865831, value = 0.000601, place = RIVER
1405: It is Beast: name = Llcxa, weight = 832524, value = 0.000601, type = PREDATOR
1406: It is Fish : name = Kdyvw, weight = 887398, value = 0.000601, place = OCEAN
1407: It is Fish : name = Cndoa, weight = 807388, value = 0.000601, place = OCEAN
1408: It is Bird : name = Wwova, weight = 885420, value = 0.000601, fly away = FALSE
1409: It is Fish : name = Tnwoz, weight = 908618, value = 0.000601, place = RIVER
1410: It is Bird : name = Ncbar, weight = 808729, value = 0.000601, fly away = FALSE
1411: It is Beast: name = Surbp, weight = 871881, value = 0.000601, type = INSECTIVORES
1412: It is Fish : name = Hmtib, weight = 831685, value = 0.000601, place = SEA
1413: It is Beast: name = Biidp, weight = 811643, value = 0.000601, type = PREDATOR
1414: It is Beast: name = Qaysp, weight = 874750, value = 0.000601, type = PREDATOR
1415: It is Bird : name = Jdsez, weight = 851315, value = 0.000601, fly away = FALSE
1416: It is Bird : name = Zdnlu, weight = 872703, value = 0.000602, fly away = FALSE
1417: It is Beast: name = Gbikr, weight = 822833, value = 0.000602, type = HERBIVORES
1418: It is Fish : name = Oyvsi, weight = 894230, value = 0.000602, place = RIVER
1419: It is Fish : name = Hevav, weight = 841032, value = 0.000602, place = RIVER
1420: It is Fish : name = Aksex, weight = 844344, value = 0.000602, place = OCEAN
1421: It is Beast: name = Cvjux, weight = 877474, value = 0.000602, type = HERBIVORES
1422: It is Beast: name = Rplpy, weight = 888977, value = 0.000602, type = HERBIVORES
1423: It is Bird : name = Mjbvo, weight = 847411, value = 0.000602, fly away = FALSE
1424: It is Beast: name = Hkmao, weight = 824075, value = 0.000602, type = PREDATOR
1425: It is Fish : name = Rnvka, weight = 853945, value = 0.000602, place = LAKE
1426: It is Beast: name = Hvllh, weight = 847268, value = 0.000602, type = INSECTIVORES
1427: It is Beast: name = Tpmuh, weight = 873809, value = 0.000602, type = PREDATOR
1428: It is Beast: name = Gixak, weight = 830535, value = 0.000602, type = PREDATOR
1429: It is Beast: name = Qofjb, weight = 827209, value = 0.000602, type = PREDATOR
1430: It is Fish : name = Trfco, weight = 847105, value = 0.000602, place = RIVER
1431: It is Fish : name = Uqzpb, weight = 880261, value = 0.000602, place = OCEAN
1432: It is Beast: name = Yvdlu, weight = 883523, value = 0.000602, type = INSECTIVORES
1433: It is Beast: name = Jiuxj, weight = 866913, value = 0.000602, type = PREDATOR
1434: It is Fish : name = Fcmwq, weight = 846893, value = 0.000602, place = RIVER
1435: It is Beast: name = Hasve, weight = 835195, value = 0.000602, type = HERBIVORES
1436: It is Bird : name = Yykdy, weight = 893093, value = 0.000602, fly away = FALSE
1437: It is Beast: name = Jtcez, weight = 849735, value = 0.000603, type = HERBIVORES
1438: It is Fish : name = Ussov, weight = 902789, value = 0.000603, place = OCEAN
1439: It is Fish : name = Txaxj, weight = 874527, value = 0.000603, place = RIVER
1440: It is Beast: name = Uirms, weight = 875981, value = 0.000603, type = INSECTIVORES
1441: It is Beast: name = Mdiuc, weight = 826190, value = 0.000603, type = PREDATOR
1442: It is Fish : name = Fexyg, weight = 854385, value = 0.000603, place = SEA
1443: It is Beast: name = Ofshc, weight = 827751, value = 0.000603, type = INSECTIVORES
1444: It is Fish : name = Ogvns, weight = 870826, value = 0.000603, place = LAKE
1445: It is Fish : name = Jmpju, weight = 859194, value = 0.000603, place = RIVER
1446: It is Beast: name = Dkfjd, weight = 801017, value = 0.000603, type = INSECTIVORES
1447: It is Fish : name = Fktqr, weight = 862295, value = 0.000603, place = LAKE
1448: It is Fish : name = Fbrbz, weight = 832321, value = 0.000603, place = OCEAN
1449: It is Fish : name = Tsnxz, weight = 912990, value = 0.000604, place = OCEAN
1450: It is Bird : name = Nvujk, weight = 871440, value = 0.000604, fly away = TRUE
1451: It is Bird : name = Zsuga, weight = 864506, value = 0.000604, fly away = FALSE
1452: It is Beast: name = Qbevm, weight = 839594, value = 0.000604, type = INSECTIVORES
