Filled container:
Container contains 10000 elements.
1: It is Fish : name = Imahd, weight = 999107, value = 0.000483432, place = OCEAN
2322: It is Fish : name = Jlmeo, weight = 747580, value = 0.000672838, place = OCEAN
2323: It is Beast : name = Ombhq, weight = 747465, value = 0.000672941, type = PREDATOR
2324: It is Fish : name = Rxaan, weight = 751814, value = 0.000673039, place = LAKE
2325: It is Bird : name = Rxtlo, weight = 797750, value = 0.000673143, fly away = TRUE
2326: It is Beast : name = Wonud, weight = 779917, value = 0.000673149, type = HERBIVORES
2327: It is Beast : name = Tllbr, weight = 760538, value = 0.000673208, type = PREDATOR
2328: It is Beast : name = Zfvyf, weight = 791603, value = 0.000673317, type = HERBIVORES
2329: It is Bird : name = Utzcb, weight = 772222, value = 0.000673381, fly away = TRUE
2330: It is Fish : name = Sidil, weight = 743977, value = 0.000673408, place = SEA
2331: It is Beast : name = Ppeiv, weight = 766112, value = 0.000673531, type = PREDATOR
2332: It is Fish : name = Ewxph, weight = 777970, value = 0.000673548, place = SEA
2333: It is Fish : name = Ycqln, weight = 770540, value = 0.000673554, place = RIVER
2334: It is Fish : name = Vrpgz, weight = 797159, value = 0.000673642, place = LAKE
2335: It is Bird : name = Pqayw, weight = 786720, value = 0.000673683, fly away = FALSE
2336: It is Bird : name = Zbkgu, weight = 764361, value = 0.000673765, fly away = TRUE
2337: It is Bird : name = Zrpcc, weight = 762708, value = 0.000673915, fly away = TRUE
2338: It is Beast : name = Zwwxk, weight = 823471, value = 0.000673976, type = INSECTIVORES
2339: It is Fish : name = Niyjr, weight = 777411, value = 0.000674032, place = LAKE
2340: It is Bird : name = Uckib, weight = 732845, value = 0.000674085, fly away = TRUE
2341: It is Fish : name = Wcwib, weight = 753273, value = 0.00067439, place = SEA
2342: It is Bird : name = Effcf, weight = 702822, value = 0.000674424, fly away = FALSE
2343: It is Bird : name = Wwlpn, weight = 794584, value = 0.000674567, fly away = TRUE
2344: It is Beast : name = Fzdmc, weight = 741185, value = 0.000674595, type = PREDATOR
2345: It is Beast : name = Mgcgj, weight = 723325, value = 0.000674662, type = HERBIVORES
2346: It is Bird : name = Cgxzj, weight = 767718, value = 0.000674727, fly away = TRUE
2347: It is Bird : name = Wuyqe, weight = 798808, value = 0.000674755, fly away = FALSE
2348: It is Beast : name = Wattf, weight = 767593, value = 0.000674837, type = PREDATOR
2349: It is Fish : name = Qgatx, weight = 765951, value = 0.000674978, place = LAKE
2350: It is Beast : name = Bfeij, weight = 711098, value = 0.000675012, type = INSECTIVORES
2351: It is Beast : name = Dfbht, weight = 722725, value = 0.000675222, type = PREDATOR
2352: It is Bird : name = Afzfl, weight = 738825, value = 0.000675397, fly away = TRUE
2353: It is Bird : name = Pvwqu, weight = 809326, value = 0.000675871, fly away = FALSE
2354: It is Fish : name = Kewtq, weight = 775127, value = 0.000676018, place = OCEAN
2355: It is Beast : name = Qpusq, weight = 795488, value = 0.000676314, type = INSECTIVORES
2356: It is Bird : name = Mjyqe, weight = 765787, value = 0.000676428, fly away = FALSE
2357: It is Bird : name = Uiggv, weight = 759823, value = 0.000676473, fly away = FALSE
2358: It is Beast : name = Afayd, weight = 716849, value = 0.000676572, type = PREDATOR
2359: It is Fish : name = Fqwdw, weight = 769493, value = 0.000677069, place = OCEAN
2360: It is Fish : name = Yzvqp, weight = 818174, value = 0.000677118, place = OCEAN
2361: It is Bird : name = Ynlxy, weight = 809261, value = 0.000677161, fly away = TRUE
2362: It is Bird : name = Lohxs, weight = 776747, value = 0.000677183, fly away = FALSE
2363: It is Beast : name = Idgto, weight = 742722, value = 0.000677239, type = INSECTIVORES
2364: It is Bird : name = Uzbqy, weight = 795691, value = 0.000677399, fly away = TRUE
2365: It is Fish : name = Rutdd, weight = 760156, value = 0.000677493, place = OCEAN
2366: It is Bird : name = Gwzie, weight = 764557, value = 0.000677517, fly away = TRUE
2367: It is Bird : name = Wwrgv, weight = 798349, value = 0.000677648, fly away = FALSE
2368: It is Bird : name = Lzquo, weight = 795139, value = 0.000677869, fly away = TRUE
2369: It is Bird : name = Ffpqc, weight = 731573, value = 0.000677991, fly away = TRUE
2370: It is Bird : name = Rkftq, weight = 766669, value = 0.000678259, fly away = FALSE
2371: It is Beast : name = Ditpv, weight = 765175, value = 0.000678276, type = INSECTIVORES
2372: It is Beast : name = Kahgu, weight = 730934, value = 0.000678584, type = INSECTIVORES
2373: It is Bird : name = Beazm, weight = 729442, value = 0.000678601, fly away = FALSE
2374: It is Bird : name = Zyqvz, weight = 831085, value = 0.000678631, fly away = FALSE
2375: It is Fish : name = Xmfor, weight = 772122, value = 0.000678649, place = OCEAN
2376: It is Fish : name = Pfwif, weight = 748343, value = 0.000678833, place = LAKE
2377: It is Fish : name = Uyezg, weight = 783507, value = 0.000678998, place = OCEAN
2378: It is Bird : name = Dxeqt, weight = 762850, value = 0.000679033, fly away = TRUE
2379: It is Beast : name = Glkep, weight = 734627, value = 0.000679256, type = HERBIVORES
2380: It is Bird : name = Ydjmj, weight = 750548, value = 0.000679504, fly away = TRUE
2381: It is Beast : name = Drawn, weight = 747406, value = 0.000679684, type = HERBIVORES
2382: It is Bird : name = Fyygw, weight = 785628, value = 0.000679711, fly away = TRUE
2383: It is Fish : name = Etsfn, weight = 753143, value = 0.000679818, place = SEA
2384: It is Beast : name = Uvffa, weight = 741316, value = 0.000679872, type = HERBIVORES
2385: It is Fish : name = Mvjkw, weight = 775128, value = 0.000679888, place = SEA
2386: It is Fish : name = Tcokg, weight = 741213, value = 0.000679966, place = OCEAN
2387: It is Fish : name = Nwpnr, weight = 783834, value = 0.000679991, place = LAKE
2388: It is Bird : name = Nabwd, weight = 723514, value = 0.000680014, fly away = TRUE
2389: It is Bird : name = Zusyv, weight = 824905, value = 0.000680078, fly away = TRUE
2390: It is Fish : name = Ybfwj, weight = 755739, value = 0.000680129, place = RIVER
2391: It is Fish : name = Umazh, weight = 760110, value = 0.000680165, place = LAKE
2392: It is Beast : name = Ridoe, weight = 733499, value = 0.000680301, type = HERBIVORES
2393: It is Fish : name = Hytdn, weight = 762865, value = 0.00068033, place = LAKE
2394: It is Fish : name = Illyv, weight = 776061, value = 0.000680359, place = OCEAN
2395: It is Fish : name = Wwxsa, weight = 790437, value = 0.000680636, place = RIVER
2396: It is Beast : name = Lnuye, weight = 771297, value = 0.000680672, type = HERBIVORES
2397: It is Fish : name = Uccik, weight = 727189, value = 0.000680703, place = OCEAN
2398: It is Fish : name = Ldqcy, weight = 747712, value = 0.000680743, place = LAKE
2399: It is Bird : name = Dcewq, weight = 734478, value = 0.000680756, fly away = FALSE
2400: It is Fish : name = Ouuwx, weight = 810822, value = 0.000680791, place = OCEAN
2401: It is Fish : name = Qmrno, weight = 771078, value = 0.000680865, place = LAKE
2402: It is Bird : name = Omyeu, weight = 773995, value = 0.000680883, fly away = TRUE
2403: It is Beast : name = Pmrtn, weight = 776749, value = 0.000681044, type = INSECTIVORES
2404: It is Bird : name = Vbocg, weight = 729526, value = 0.000681264, fly away = FALSE
2405: It is Beast : name = Hxcbb, weight = 714748, value = 0.000681359, type = INSECTIVORES
2406: It is Bird : name = Bynxz, weight = 790987, value = 0.000681427, fly away = TRUE
2407: It is Bird : name = Susqb, weight = 771851, value = 0.000681479, fly away = FALSE
2408: It is Beast : name = Fsawc, weight = 733519, value = 0.000681646, type = PREDATOR
2409: It is Beast : name = Ncyvb, weight = 753937, value = 0.000681755, type = PREDATOR
2410: It is Bird : name = Hqymr, weight = 775922, value = 0.00068177, fly away = FALSE
2411: It is Beast : name = Rvciv, weight = 765539, value = 0.000681873, type = INSECTIVORES
2412: It is Bird : name = Wfcdc, weight = 714060, value = 0.000682016, fly away = FALSE
2413: It is Bird : name = Ddrpl, weight = 736046, value = 0.000682023, fly away = TRUE
2414: It is Bird : name = Fwhvr, weight = 769651, value = 0.000682127, fly away = FALSE
2415: It is Fish : name = Xgqoo, weight = 771069, value = 0.00068217, place = LAKE
2416: It is Bird : name = Lwgtd, weight = 753468, value = 0.000682179, fly away = FALSE
2417: It is Beast : name = Dmejp, weight = 727062, value = 0.000682198, type = HERBIVORES
2418: It is Fish : name = Exizn, weight = 770908, value = 0.000682312, place = OCEAN
2419: It is Bird : name = Fyvac, weight = 740115, value = 0.000682326, fly away = TRUE
2420: It is Bird : name = Ixmaf, weight = 734170, value = 0.000682403, fly away = FALSE
2421: It is Bird : name = Izxcq, weight = 772240, value = 0.00068243, fly away = TRUE
2422: It is Bird : name = Xafvc, weight = 738459, value = 0.000682502, fly away = TRUE
2423: It is Bird : name = Zcbcp, weight = 729576, value = 0.000682588, fly away = TRUE
2424: It is Beast : name = Ktyru, weight = 795449, value = 0.000682633, type = HERBIVORES
2425: It is Beast : name = Ddnjy, weight = 739773, value = 0.000682642, type = HERBIVORES
2426: It is Bird : name = Pfkfl, weight = 730961, value = 0.000682663, fly away = FALSE
2427: It is Bird : name = Rxnar, weight = 766002, value = 0.000682766, fly away = TRUE
2428: It is Bird : name = Bdbbh, weight = 682496, value = 0.000682788, fly away = FALSE
2429: It is Bird : name = Upeia, weight = 732265, value = 0.000682813, fly away = TRUE
2430: It is Beast : name = Hfifj, weight = 713145, value = 0.000682891, type = HERBIVORES
2431: It is Bird : name = Cjxki, weight = 739449, value = 0.000682941, fly away = FALSE
2432: It is Beast : name = Efaht, weight = 714239, value = 0.000683245, type = PREDATOR
2433: It is Bird : name = Mgmdv, weight = 741966, value = 0.00068332, fly away = TRUE
2434: It is Beast : name = Bloix, weight = 746339, value = 0.000683336, type = HERBIVORES
2435: It is Beast : name = Fuzld, weight = 756203, value = 0.000683679, type = INSECTIVORES
2436: It is Bird : name = Rbdvf, weight = 731294, value = 0.00068372, fly away = FALSE
2437: It is Bird : name = Haqhn, weight = 725266, value = 0.000683887, fly away = TRUE
2438: It is Bird : name = Ynoss, weight = 789572, value = 0.000683915, fly away = TRUE
2439: It is Beast : name = Yrsju, weight = 790932, value = 0.000684003, type = INSECTIVORES
2440: It is Fish : name = Nqwwu, weight = 798138, value = 0.000684092, place = RIVER
2441: It is Fish : name = Asalk, weight = 719175, value = 0.000684117, place = LAKE
2442: It is Bird : name = Ivemc, weight = 730694, value = 0.000684281, fly away = TRUE
2443: It is Bird : name = Jthyu, weight = 777389, value = 0.000684342, fly away = FALSE
2444: It is Beast : name = Dtmja, weight = 724712, value = 0.00068441, type = PREDATOR
2445: It is Fish : name = Lttdv, weight = 768405, value = 0.000684535, place = LAKE
2446: It is Fish : name = Njwqm, weight = 766927, value = 0.00068455, place = OCEAN
2447: It is Beast : name = Wlpqw, weight = 787151, value = 0.000684748, type = PREDATOR
2448: It is Beast : name = Vmswn, weight = 787119, value = 0.000684776, type = PREDATOR
2449: It is Beast : name = Ehrty, weight = 765049, value = 0.000684923, type = HERBIVORES
2450: It is Beast : name = Wgtqx, weight = 786900, value = 0.000684966, type = HERBIVORES
2451: It is Fish : name = Nvimb, weight = 741623, value = 0.000684984, place = OCEAN
2452: It is Bird : name = Evfeg, weight = 719607, value = 0.000685096, fly away = FALSE
2453: It is Fish : name = Vjaie, weight = 722408, value = 0.000685208, place = SEA
2454: It is Bird : name = Nclxs, weight = 758537, value = 0.00068553, fly away = FALSE
2455: It is Bird : name = Axlyi, weight = 757028, value = 0.000685576, fly away = FALSE
2456: It is Bird : name = Eyinc, weight = 735146, value = 0.000685578, fly away = FALSE
2457: It is Bird : name = Gkgot, weight = 740773, value = 0.00068577, fly away = TRUE
2458: It is Bird : name = Axfak, weight = 715820, value = 0.000685927, fly away = FALSE
2459: It is Fish : name = Rlcmd, weight = 726020, value = 0.000685932, place = LAKE
2460: It is Beast : name = Uexck, weight = 746378, value = 0.000685979, type = PREDATOR
2461: It is Fish : name = Ezqox, weight = 779831, value = 0.000686046, place = RIVER
2462: It is Bird : name = Zpjoa, weight = 752003, value = 0.000686167, fly away = TRUE
2463: It is Fish : name = Xlgag, weight = 726991, value = 0.000686391, place = LAKE
2464: It is Fish : name = Tfgvr, weight = 758902, value = 0.000686518, place = LAKE
2465: It is Fish : name = Rqxcp, weight = 766080, value = 0.000686612, place = LAKE
2466: It is Beast : name = Eajrh, weight = 713554, value = 0.000686703, type = PREDATOR
2467: It is Beast : name = Crijc, weight = 714958, value = 0.000686754, type = HERBIVORES
2468: It is Beast : name = Juidn, weight = 736776, value = 0.000686776, type = INSECTIVORES
2469: It is Bird : name = Aexgy, weight = 742484, value = 0.000686883, fly away = TRUE
2470: It is Bird : name = Aijyx, weight = 752622, value = 0.000686932, fly away = TRUE
2471: It is Bird : name = Jrnrn, weight = 759866, value = 0.000686963, fly away = FALSE
2472: It is Beast : name = Vvjgt, weight = 770037, value = 0.00068698, type = INSECTIVORES
2473: It is Beast : name = Xgutv, weight = 788642, value = 0.000687257, type = INSECTIVORES
2474: It is Bird : name = Ljyxx, weight = 790090, value = 0.000687263, fly away = TRUE
2475: It is Beast : name = Sezig, weight = 747737, value = 0.000687407, type = HERBIVORES
2476: It is Beast : name = Vkghi, weight = 734589, value = 0.000687459, type = PREDATOR
2477: It is Beast : name = Mvycc, weight = 747562, value = 0.000687568, type = PREDATOR
2478: It is Beast : name = Vyfyx, weight = 799473, value = 0.000687953, type = PREDATOR
2479: It is Beast : name = Jyvch, weight = 749959, value = 0.000688038, type = PREDATOR
2480: It is Bird : name = Iaepg, weight = 706325, value = 0.000688069, fly away = TRUE
2481: It is Fish : name = Hbxea, weight = 709073, value = 0.000688223, place = SEA
2482: It is Beast : name = Mgrai, weight = 720352, value = 0.000688552, type = INSECTIVORES
2483: It is Fish : name = Kqhwc, weight = 740496, value = 0.000688728, place = SEA
2484: It is Fish : name = Ocnbq, weight = 724398, value = 0.000688848, place = SEA
2485: It is Beast : name = Qcdeh, weight = 703898, value = 0.00068902, type = HERBIVORES
2486: It is Bird : name = Vpiwj, weight = 766042, value = 0.000689257, fly away = FALSE
2487: It is Beast : name = Lwgdd, weight = 722440, value = 0.000689331, type = PREDATOR
2488: It is Beast : name = Zlfrl, weight = 757248, value = 0.000689338, type = PREDATOR
2489: It is Beast : name = Atvbn, weight = 735331, value = 0.000689485, type = PREDATOR
2490: It is Bird : name = Dgwom, weight = 739635, value = 0.000689529, fly away = TRUE
2491: It is Beast : name = Kdfio, weight = 714968, value = 0.000689541, type = HERBIVORES
2492: It is Bird : name = Fbcxe, weight = 707523, value = 0.00068973, fly away = TRUE
2493: It is Beast : name = Vgahw, weight = 737655, value = 0.000690024, type = INSECTIVORES
2494: It is Bird : name = Hhsiz, weight = 750639, value = 0.000690079, fly away = FALSE
2495: It is Bird : name = Tdhhg, weight = 717267, value = 0.00069012, fly away = TRUE
2496: It is Bird : name = Wvvop, weight = 790836, value = 0.000690409, fly away = FALSE
2497: It is Bird : name = Osbiw, weight = 747381, value = 0.000690411, fly away = FALSE
2498: It is Bird : name = Dynrd, weight = 742920, value = 0.000690518, fly away = FALSE
2499: It is Bird : name = Fwqid, weight = 734129, value = 0.000690614, fly away = FALSE
2500: It is Bird : name = Svwal, weight = 760189, value = 0.000690618, fly away = TRUE
2501: It is Beast : name = Xxeuw, weight = 789077, value = 0.00069068, type = HERBIVORES
2502: It is Beast : name = Nyldv, weight = 760057, value = 0.000690738, type = HERBIVORES
2503: It is Bird : name = Zpriw, weight = 781694, value = 0.000690807, fly away = TRUE
2504: It is Beast : name = Mvygr, weight = 771484, value = 0.000690876, type = INSECTIVORES
2505: It is Bird : name = Somfp, weight = 748315, value = 0.000690886, fly away = TRUE
